stop_id,stop_name,stop_lat,stop_lon
9831,Anna Nagar West Depot,13.09370,80.19842
824,Blue Star Othavadi Street,13.08858,80.27576
840,Broadway,13.08762,80.28383
11,Alandur Depot,12.99708,80.19136
1242,Elephant Gate,13.09168,80.27509
1243,Elephant Gate,13.09165,80.27537
9158,Foreshore Estate Bus Terminus,13.02264,80.27635
823,Blue Star Othavadi Street,13.08854,80.27541
10470,Madhavaram Bus Depot,13.13241,80.23690
5934,Poonjeri Koot Road,12.61479,80.17210
5535,Adyar Depot,12.99780,80.25617
10496,Tollgate,13.14446,80.29698
8936,Alandur Depot,12.99583,80.18871
5340,Madhavaram Depot,13.13207,80.23685
82,Mgr Central Railway Station,13.08179,80.27525
8929,Alandur Depot,12.99719,80.19060
13,Annanagar Depot,13.09567,80.19791
10467,Madhavaram Bus Depot,13.13200,80.23708
6944,Peravallur,13.11595,80.23150
6945,Peravallur,13.11603,80.23180
5292,Vyasarpadi Sathiyamoorthy Nagar,13.11957,80.26583
6461,Perumbakkam,12.88660,80.21035
7012,Vyasarpadi Sathiyamoorthy Nagar,13.12273,80.26575
5345,Perumbakkam Depot,12.88775,80.20880
5351,Tondairpet-1 Depot,13.13131,80.29319
5852,Thirumazhisai Bus Stand,13.05591,80.05667
3,Broadway,13.08822,80.28380
5293,Vyasarpadi Sidco,13.13149,80.25279
10890,Cement Road,12.99568,80.18907
8805,Thiruvanmiyur Depot,12.98750,80.25919
9409,Kamarajar Illam,13.04857,80.23996
78,Metrological Department Sterling Road,13.06784,80.24649
10991,Meenambakkam,12.98687,80.17562
5398,Nsk Nagar Main Road,13.07534,80.21648
9919,Ambattur Industrial Estate,13.09931,80.17033
9921,Ambattur Industrial Estate,13.09968,80.17031
9341,Ashok Nagar Canara Bank,13.03986,80.21209
10231,Brindavan Street,13.04226,80.22463
5616,Joint Office,13.09983,80.22991
5666,Joint Office,13.09960,80.22983
5955,Salmon Kuppam,12.65490,80.20678
9410,Kamarajar Illam,13.04774,80.24002
5614,Kambar Arangam,13.09933,80.21976
5668,Kambar Arangam,13.09908,80.21947
5908,Thiruvanmiyur Bus Stand,12.98695,80.25929
5669,Icf,13.10009,80.21555
5613,Icf,13.10035,80.21584
10163,Kundrathur Nalu Road Or Kolachery Junction,13.00369,80.09977
10162,Kundrathur Nalu Road Or Kolachery Junction,13.00335,80.09978
10536,Manali Bus Terminus,13.17012,80.25743
7522,Mathur Gate,13.16672,80.24536
7524,Mathur Gate,13.16691,80.24586
6632,Medavakkam Koot Road,12.92035,80.18380
6631,Medavakkam Koot Road,12.92020,80.18392
7536,Pammadukulam Pothur,13.16827,80.15496
7535,Pammadukulam Pothur,13.16825,80.15468
7681,Redhills Market,13.18922,80.18757
7687,Redhills Market,13.18974,80.18740
5665,Noor Hotel,13.09841,80.23502
5913,Adyar Depot,12.99910,80.25638
9991,Kilambakkam Bus Terminus,12.87351,80.07858
10534,Manali Bus Terminus,13.16998,80.25722
10876,Kilambakkam Depot,12.87309,80.07951
5910,Adyar Depot,12.99880,80.25588
5820,Foreshore Estate Bus Stop,13.02537,80.27483
10312,Thirumangalam Or Sunguvarchattram,13.08547,80.19910
5694,Blue Star,13.08478,80.21093
5677,Thirumangalam Eb Office,13.08732,80.19757
9757,Kandaswami Naidu College,13.08552,80.21787
9856,Gandhi Nagar Hospital,13.09591,80.21907
8004,Periyar Nagar,13.26939,80.03395
6985,S R B Colony,13.11858,80.22616
8653,San Academy,12.97597,80.21233
10129,A.G.S 4th Cross Street,12.97780,80.21001
9122,Arasamaram 1,13.02080,80.16630
6125,Kelambakkam V A O Office,12.79383,80.22260
5958,Pandithamedu Village,12.66352,80.17763
9738,Royal Club,13.08427,80.14319
9764,Chinna Koladi Road Junction,13.08636,80.13509
5597,Pondy Bazar Globus,13.04013,80.24331
7151,Tondiarpet Power House,13.12867,80.27871
7141,Tondiarpet Appartment,13.12828,80.28170
6643,Selaiyur,12.92239,80.13835
5726,Bhaktavatsalam Memorial College,13.10810,80.18347
8715,Bhakthavatchalam Nagar,12.98055,79.93733
8662,Apollo Pharmacy,12.97622,80.14503
8658,Tangarathinam Sweet Stall,12.97616,80.14514
8628,Booth S5 Pallavaram Police Station,12.97354,80.14703
5660,Motcham Theatre Or Grt,13.08589,80.25018
9457,Saveetha Hospital,13.05361,80.12356
7343,Madhavaram Rountana,13.14402,80.22108
7277,Kalpana Lamps,13.13881,80.22788
7744,Dwarka Nagar Elementary School,13.19699,80.26964
7323,Thangaya Gate,13.14217,80.08766
7301,Military Hospital Avadi,13.14045,80.09334
8791,Anjaneyar Temple,12.98644,80.19257
8732,Vanuvambedu,12.98154,80.19532
8887,St Thomas Mount Railway Station,12.99443,80.20019
8827,Kakkan Bridge,12.98924,80.20486
8862,Jayalaksmi Theatre,12.99147,80.19870
9064,Labour Colony,13.01511,80.21485
9512,Triplicane Post Office,13.06054,80.27425
5909,Jayanthi Theatre,12.98872,80.25585
8993,Adyar Signal,13.00639,80.25756
8921,Vannandurai,12.99621,80.26274
8905,Indira Nagar Adyar,12.99538,80.25302
5805,Adyar Old Depot,13.00652,80.25378
5813,B Ramachandra Adithanar Road,13.00977,80.24897
5750,Madhya Kailash,13.00681,80.24674
10200,Chamiers Road Or Venkateswara Hospital,13.02975,80.24341
1739,Kaliyappa Hospital,13.02718,80.25441
8994,Adyar Signal,13.00648,80.25737
5760,Adyar Signal,13.00715,80.25884
8881,Madha College Back Gate,12.99390,80.12431
5759,Arunachalapuram,13.00877,80.25922
10251,Gemini P H Or U S I S,13.05268,80.25098
8131,Ayyanar Medu,13.32320,80.11899
8156,Chinnambedu Lake,13.33466,80.10339
6891,Jawahar Nagar Periyar Nagar,13.11277,80.22964
10002,Pathuvanchery Kovil,12.88690,80.14885
7402,Telephone Colony 1st Street,13.15129,80.24000
7054,Mani Koondu,13.12233,80.28688
9975,Navalur,12.84472,80.22643
6358,Semmancheri,12.86052,80.22664
8928,Alandur Depot,12.99697,80.19172
10089,I.O.B Bank,12.95441,80.13548
8459,Srimathi Sundaravalli Memoria,12.95618,80.13326
7398,Sri Bhavani Amman Kovil,13.15121,80.25828
106,Pf Office,13.04916,80.26435
5804,Adyar Old Depot,13.00666,80.25320
10182,Gerugampakkam Murugan Kovil,13.01115,80.13577
10180,Virugambakkam Kulam,13.01106,80.13762
9023,Swami Nagar,13.01078,80.15162
9017,Kolapakkam Mgr Silai,13.01010,80.14917
10611,Amirthanallur,13.28807,80.11176
6581,Vgp Golden Beach,12.91393,80.25038
6465,Panaiyur,12.88704,80.24559
6344,Palakka Company,12.85696,80.07001
6158,Padur,12.80550,80.22407
6601,Tmg College Manimangalam,12.91729,80.05321
6595,Manimangalam Road Junction,12.91667,80.04257
9643,Pachaiyappas College,13.07679,80.23366
5658,Dharma Prakash Or Mctm School,13.08066,80.25472
8758,Nandambakkam,12.98375,80.06259
8673,Nandambakkam Village,12.97788,80.06609
7043,Menambedu,13.12187,80.16464
8687,Periya Colony,12.97846,80.06572
6000,Madayathur,12.71302,80.14531
8483,Kavitha Pannai,12.95966,80.17558
7730,Gandhi Nagar Redhills,13.19521,80.16822
7222,Amman Kovil Villivakam,13.13396,80.20606
7028,Jai Ganesh Temple,13.12082,80.15812
7769,Eswaran Temple,13.20274,80.12995
7795,Alamathi Sub Station,13.21036,80.09946
7788,Alamathi,13.20777,80.10945
7801,Vanianchathiram,13.21180,80.09328
10246,Meenakshi Dental Hospital,13.05158,80.16643
8817,Pazhavanthangal Subway,12.98795,80.18518
8866,Air Port Cargo,12.99233,80.18236
9057,Cipet,13.01459,80.20477
8991,Kathipara Urban Square,13.00591,80.20285
9380,S S Motor,13.04483,80.16484
6434,Nedugundram,12.88032,80.10882
9517,Alapakkam Maduravoyal,13.06114,80.16384
9487,Alamelu Kalyana Mandapam,13.05726,80.16631
5974,Sidco Industrial Estate Alathur,12.69438,80.18117
5959,Pandithamedu Village,12.66384,80.17751
10294,Egmore M.M.D.A,13.07816,80.26364
9658,Egmore,13.07781,80.26371
33,Commissioner Office,13.07396,80.26178
6468,Lydia Matriculation School,12.88776,80.13640
6427,Murugan Nagar,12.87957,80.13609
5917,Queen Marys College,13.04585,80.28019
5635,Avm Rajeshwari Thirumana Mandapam,13.04471,80.26521
5777,City Centre Or Kalyani Hospital,13.04383,80.27170
10948,Udhyam Theater / Ashok Pillar,13.03499,80.21116
10992,Iyyapan Kovil,13.08494,80.21316
908,Chellammal College,13.01213,80.22034
6013,Thiruporur Bus Terminus,12.72188,80.18754
6410,Semmancheri Bus Terminus,12.87473,80.20984
10993,Anna Nagar Roundtana,13.08450,80.21995
10994,Ashok Nagar,13.03191,80.21111
10996,Bilroth Hospital,13.02904,80.25584
9887,Dasa Mahan,13.09764,80.25456
10997,Chetpet Signal,13.06955,80.24342
10998,Chetpet Signal,13.06930,80.24353
10999,Choolaimedu/Nungabakkam Railway Station,13.06680,80.23053
8909,Alandur,12.99577,80.18905
5924,Yellow Pages,13.04452,80.26905
4711,Vadapalani Thiru Nagar,13.05741,80.21130
4712,Vadapalani Thiru Nagar,13.05790,80.21166
9244,Ashok Nagar 11th Avenue,13.03169,80.21259
48,K.K.Nagar E.S.I Hospital,13.03549,80.20838
49,K.K.Nagar E.S.I Hospital,13.03522,80.20863
5920,D G P Office,13.04344,80.27779
6026,Shiva Temple Kattur,12.73338,80.16141
5764,Raj Bhavan Quarters,13.01054,80.22518
10972,Tambaram West Bus Stand,12.92774,80.11911
242,Adyar Gate,13.02903,80.24869
10973,Medavakkam Jayachandran,12.91723,80.19287
6032,Paranur,12.73816,79.98860
11001,Vadapalani Kovil (SIMS Hospital),13.05323,80.21194
8500,Chromepet Ponds Company,12.96152,80.14613
11083,TEST,13.07879,80.27851
9604,Simpsons Chintadripet,13.07299,80.27364
6102,Kovalam Bus Terminus,12.78697,80.24921
5343,Poonamallee Depot,13.05159,80.09007
11002,Aayanavaram Police Station,13.09885,80.23256
11003,DK Kalyanam Mandabam,13.08787,80.21807
11004,ACA Church,13.09083,80.25111
11005,Blue Star,13.08510,80.20804
11013,S S Super Market,13.09097,80.21813
11009,East Avenue Road,13.10034,80.18650
11018,Kamaraj Statue,13.11580,80.23200
11014,Vivekananda House Terminal,13.05158,80.27713
11017,Collector Nagar,13.08778,80.19004
11019,Kolathur Anna Statue,13.12049,80.22433
10324,Saravana,13.09017,80.25105
11020,Megala Theatre,13.08670,80.25056
2846,Moolakothalam,13.10468,80.27580
9869,Pattalam,13.09649,80.25911
8059,Thachur Koot Road Junction,13.29654,80.14801
10623,Durainallur Or Chinnambedu,13.32055,80.12695
5352,Tondairpet-2 Depot,13.13511,80.29019
10903,Semmenchery Depot,12.87477,80.20987
8126,Siruvapuri Temple,13.32069,80.12030
8688,Periya Colony,12.97850,80.06574
10443,Thiruninravur Bus Stand,13.12496,80.03259
8144,Arani,13.33051,80.08476
8360,Amarambedu East,12.94345,79.99458
6997,Agrakaram,13.11938,80.19857
10950,Ajanta Stop,13.03718,80.19644
11015,Indira Nagar Water Tank,12.99621,80.25398
11016,Jai Nagar Park,13.06911,80.20679
9449,Ice House Police Station,13.05257,80.27436
11029,Valasai Ellupai Rd Jn,13.03735,79.95769
11030,Puduvallur Jn.,13.06093,79.96000
11031,Munusami Salai,13.04380,80.19370
8412,Somangalam,12.94928,80.03222
8534,Amarambedu Chatram,12.96446,80.01333
7254,Thendral Nagar,13.13686,80.14190
11034,Five Furlong Road,12.99760,80.21605
5350,Thiruvottriyur Depot,13.17247,80.30476
11035,KP Oil Mill,12.92841,80.20212
11036,Ellaiamman koil,13.15817,80.30100
11038,Ashok Nagar 7th Avenue,13.03455,80.21623
190,Manthoppu Hr Sec School,13.02498,80.21915
11040,Vani Mahal,13.04655,80.24285
5826,Eldams Road,13.03890,80.25000
6857,Ramalingapuram,13.10907,80.26754
4940,Vadapalani,13.04632,80.21241
6490,Vandalur Gate,12.89346,80.08633
9855,Gandhi Nagar Hospital,13.09489,80.21860
6848,Perambur Church,13.10897,80.24181
11042,Simpson,13.12414,80.24218
6758,Clive Battery,13.09900,80.29374
6770,Telephone Exchange,13.10128,80.16264
11045,Ellaiamman Kovil,13.15723,80.30522
8398,Kamatchi Hospital,12.94870,80.20801
6795,Bharathi Arts College,13.10327,80.28705
10083,Chennai One It Sez,12.95010,80.23268
6553,Perungalattur,12.90556,80.09607
8501,Ponds Company,12.96169,80.14592
2819,Mmda Colony Road Junction,13.06514,80.21101
11041,P1 Police station G3,13.09977,80.26028
11046,Vallalar Nagar or Mint,13.10551,80.28033
11047,Madhavaram post office,13.14111,80.23733
11048,Mudichur Bypass Rd Jn - Jmp,12.92513,80.10022
11049,Pulikkuradu Petrol Bunk Bypass Rd Jn - Jmp,12.94574,80.10640
11050,Thiruneermalai Bypass Rd Jn - Jmp,12.95833,80.11917
11051,Thendral Nagar By Pass - Jmp,12.98025,80.12057
11052,Pammal Adyar Bridge Bypass Rd Jn - Jmp,12.98555,80.12090
11053,Kovur Rd Jn - Jmp,13.01174,80.12743
11054,Mangadu Rd Jn - Jmp,13.02082,80.13660
11055,Porur Bypass Rd Jn-Jmp,13.04562,80.14962
7784,Sirugavur,13.20606,80.21725
11056,Tvs Mcc Motors Bypass -Jmp,13.05181,80.15117
11057,Maduravoyal Bypass Rd Jn-Jmp,13.06284,80.16099
11058,Athipet Junction,13.08916,80.16127
1,K.K.Nagar,13.03563,80.20570
6666,Kamarajapuram,12.92339,80.15499
7292,Anna Nagar,13.13982,80.29861
7229,N4 Police Station,13.13441,80.29721
7189,Nagara Thottam,13.13151,80.29634
11060,Monahan Girls High Sec School,13.05421,80.26158
7130,Oragadam,13.12683,80.15367
6641,Camp Road Junction Selaiyur,12.92241,80.14313
11065,Beach Station Post Office,13.09304,80.29185
8919,Pallavaram Main Road,12.99614,80.14548
135,Thiruvalluvar Statue,13.04157,80.26811
8434,Balaji Nagar,12.95362,80.21190
6801,Madhavaram Aaduthotti,13.10221,80.26034
8435,Balaji Nagar,12.95392,80.21228
6902,Melpatti Ponnaiyan Street Erikkarai,13.11334,80.25921
6922,Vyasarpadi Market,13.11475,80.26156
8941,Womens Polytechnic College,12.99827,80.24884
6899,Melpatti Ponnaiyan Street Erikkarai,13.11330,80.25909
6864,Ganeshapuram,13.11012,80.25959
11069,Jothi Nagar Noothanceri,12.89598,80.17270
5347,Tambaram Depot,12.93240,80.12154
11071,Broadway Theatre,13.09995,80.28677
11072,Mannadi Metro,13.09424,80.28618
9925,A.V.I.T College Payyanur,12.65715,80.17664
9924,A.V.I.T College Payyanur,12.65671,80.17641
10457,Aaliyamman Temple Or Tondiarpet Masuthi,13.12847,80.28493
5349,Thiruvanmiyur Depot,12.98719,80.25881
5342,Perambur Depot,13.10232,80.24941
5353,Vadapalani Depot,13.05070,80.20686
8740,Adambakkam,12.98183,80.20461
8851,Adambakkam,12.99082,80.19847
10788,Adambakkam A.G.S.Officer'S Colony,12.98146,80.20673
10786,Adambakkam A.G.S.Officer'S Colony-2,12.97799,80.20947
5338,Ennore Depot,13.21569,80.32090
10138,Adambakkam Annai Stores,12.98316,80.20695
10139,Adambakkam Annai Stores,12.98324,80.20700
6110,Samiyar Pannai,12.79004,80.22084
11074,Avenjipettai,13.26899,79.97474
6947,Thiruninravur Hospital,13.11604,80.02700
11076,Chettinad,12.79696,80.20312
6761,Amudurmedu,13.10034,80.05797
10425,Government School - Near Thiruninravur,13.11935,80.02911
9796,14 Shop Complex,13.09014,80.21830
7095,Jaya College,13.12487,80.04332
5281,Vyasarpadi,13.11153,80.26565
6660,Poondi Bazaar,12.92321,80.12549
9988,Urapakkam Or Ananthavalli School,12.86214,80.07323
7077,Nemilicheri,13.12440,80.05059
7100,Jaya College,13.12511,80.04377
6118,Pondur,12.79232,80.09342
7084,Nemilicheri,13.12462,80.05051
10426,Government School - Near Thiruninravur,13.11951,80.02923
6970,Dharma Raja Kovil,13.11745,80.02815
6890,Mettu Street Thiruninravur,13.11268,80.02562
6840,Erikarai Thiruninravur,13.10852,80.02304
11078,Adambakkam Bus Terminus,12.99491,80.20672
8367,Balaji Dental College,12.94429,80.20819
10244,Vivekananda House Terminus,13.05065,80.27957
10925,M.M.B.T Madhavarm Bus Terminus,13.14549,80.22146
8558,Sriperumbudur Bus Terminal,12.96633,79.94468
5831,Thiruvallur Terminal,13.14048,79.90824
9579,Thiruverkadu Bus Terminus,13.06981,80.12384
10931,Toll Gate Terminus,13.14361,80.29673
8674,Nanganallur Bus Terminus,12.97763,80.18171
6877,Vyasarpadi,13.11131,80.26548
11079,Ambattur O.T Bus Terminus,13.11981,80.14983
6099,Kelambakkam Bus Terminal,12.78649,80.22192
6839,Perambur Bus Terminus,13.10860,80.24824
10929,Perumbakkam Bus Terminus,12.88746,80.20906
5821,Poonamallee Bus Terminus,13.05183,80.09491
8779,Taramani Bus Terminus,12.98547,80.24048
6879,Korattur Bus Terminus,13.11098,80.18416
6140,Pungeri Junction,12.79876,80.14563
6141,Pungeri Junction,12.79903,80.14565
10093,Keelkattalai,12.95620,80.18542
5981,Chengalpattu Old Bus Terminal,12.69703,79.97698
6748,Tambaram Sanatorium B.T,12.93726,80.12722
5925,Iyyappanthangal Bus Terminus,13.03753,80.13477
10593,Sengalamman Kovil Or Sholavaram 4,13.22965,80.16477
6677,Sunguvarchatram,12.92528,79.87964
8785,Meeanambakkam International Airport,12.98689,80.17564
11089,Besant Nagar / Besant Beach,13.00104,80.26744
11086,Elambakkam,12.99010,79.83119
7159,Tondiarpet Power House,13.12890,80.27855
11087,Surya Narayana Road,13.12217,80.29390
11088,Rayapuram Arivagam,13.11660,80.29289
11090,Shankara Nethralaya,13.06746,80.25042
11091,Guild of Service,13.07134,80.25360
11092,Gandhi Road,12.98644,80.22293
11093,ALANDUR COURT(TOWARDS BROADWAY),12.99741,80.19323
6681,Tambaram Railway Station,12.92546,80.11695
8238,Gummidipoondi Terminal,13.40804,80.12722
11094,EGMORE WOMEN HOSPITAL (TOWARDS Broadway ),13.07136,80.25888
11095,Ishpahani Center,13.05441,80.24997
11096,MUSIC ACADEMY (TOWARDS ALWARPET),13.04647,80.26053
11097,HDFC Bank ATM,13.06936,80.26682
11098,DBS Bank ATM,13.06894,80.26731
11099,ICICI Bank ATM,13.06962,80.26672
11100,KVB Bank ATM,13.06888,80.26717
11101,HDFC Bank ATM.,13.06987,80.26889
11102,Bank Of India - ATM,13.06681,80.26882
11103,Canara Bank ATM,13.06623,80.26927
11104,SBI ATM,13.07228,80.26953
11105,Parrot Sudarson,13.07921,80.27195
11106,Cotton City (Urinal),13.11793,80.28978
11107,SHANKARA NETHRALAYA,13.06748,80.25053
10919,Ayanavaram  Bus Terminus,13.09807,80.24187
123,Shastri Bhavan,13.06685,80.24793
10924,M.M.D.A.Colony Terminus,13.06255,80.21513
5823,Thiyagarayanagar Terminus,13.03467,80.23001
9164,Saidapet,13.02267,80.22699
11108,Guindy Race Cource,13.00843,80.21338
5785,Chinnamalai Or Saidapet Court,13.01364,80.22658
7063,Senthil Nagar,13.12356,80.20255
10971,Airport Metro,12.98028,80.16373
5348,Thiyagaraya Nagar Depot,13.03388,80.23004
8571,Velachery Railway Station,12.97115,80.21914
11109,Angadu,13.22677,80.18760
10378,Vallalar Nagar BT,13.10574,80.28038
7617,Arakkambakkam,13.18060,80.06998
7127,Korattur Water Canal Road,13.12682,80.19412
10906,Adyar Gate,13.02988,80.25054
5354,Vyasarpadi Depot,13.12036,80.25921
5798,Fern Hill Apartment,13.02920,80.24563
7093,Veppampet Bus Stop,13.12485,79.99679
6115,Maraimalai Nagar Bus Stand,12.79105,80.03261
10009,Chithalapakkam Tnhb,12.89124,80.17573
8424,Chromepet,12.95166,80.14043
10562,Kanniamman Nagar,13.19177,80.09786
10465,Tondiarpet Bus Depot,13.13192,80.29215
8585,Pallavaram Bus Stand,12.96913,80.15063
5743,D.L.F.,13.02382,80.17891
5748,Egmore Railway Station - South,13.07787,80.26215
8511,Madipakkam Bus Terminus,12.96287,80.19831
5772,Mugalivakkam,13.02944,80.16838
8587,Kattrambakkam,12.96934,80.01823
6462,Perumbakkam,12.88683,80.21066
1465,Guindy Railway Station,13.00824,80.21334
5987,Karumbakkam,12.70521,80.09113
8884,St Thomas Mount Railway Station,12.99438,80.20027
7774,Padianallur,13.20421,80.17528
6962,Karukku,13.11698,80.17094
7441,Melappedu,13.15591,80.04100
6186,Dhargas Nagar,12.81423,80.08909
9096,Kotturpuram,13.01874,80.24143
168,Koyambedu Market,13.06605,80.19874
5534,Manamathi Or Acharavakkam,12.65856,80.11875
9560,Nungambakkam Railway Station,13.06657,80.23147
6246,Tamilnadu Physical Education And Sports,12.83128,80.13819
6296,Guduvancheri Bus Terminus,12.84489,80.06168
6304,Thalambur,12.84699,80.20010
7905,Mel Sembedu,13.23643,79.97865
10116,Pammal Kamarajapuram,12.97084,80.12190
5816,Foreshore Estate Bus Terminus,13.02265,80.27631
7911,New Erumai Vetti Palayam,13.23711,80.11894
6350,Neelamangalam,12.85812,80.03451
6351,Karanai,12.85867,80.19978
10222,Perambakkam,13.03729,79.81345
7553,Mathur Bus Stand,13.17146,80.24756
7930,Meyyur,13.24216,79.94452
5639,Santhome Church,13.03289,80.27755
7931,New Erumai Vetti Palayam Bus Stand,13.24233,80.12019
5685,Quaid E Millath Arts College,13.06312,80.26222
6526,Pratyangira Temple,12.90066,80.23105
1620,J J Nagar West Terminus,13.08205,80.17016
8000,Athipattu Railway Station,13.26841,80.27713
2141,Kottur,13.01749,80.24099
5929,Chinthathripet Railway Station,13.07458,80.27340
8164,Chennang Karanai,13.33675,79.98399
8181,Perumbedukuppam,13.36294,80.25340
1462,Guindy M K N Salai,13.00724,80.20972
10882,Annamalaichery,13.45702,80.26197
10945,Koyambedu School,13.07401,80.20037
8566,Pallavaram,12.96753,80.14898
8644,Pammal Sankar Nagar,12.97491,80.13299
8749,Kattrambakkam Bus Stand,12.98285,80.01529
5776,Iyappanthangal,13.03716,80.13870
8834,Pozhichalur,12.98957,80.14376
7543,Koyambakkam,13.16959,79.99232
8847,Guru Nanak College,12.99078,80.22024
6827,Ambedkar Statue,13.10719,80.15183
6870,Gkm Colony Main Road,13.11054,80.22217
6916,Ambattur Railway Station,13.11457,80.15453
7021,Poompuhar Nagar,13.12033,80.21240
7044,Menambedu,13.12199,80.16463
7116,Peravallur Kumaran Nagar,13.12626,80.22783
7186,Pudur,13.13092,80.15928
7214,Kallikuppam Tea Kadai Bus Stop,13.13311,80.17377
4848,Triplicane,13.05800,80.27843
7281,Ambatture Oragadam,13.13912,80.15567
7297,Devi Eswari Nagar,13.14000,80.14210
7320,Ella Amman Nagar,13.14199,80.05775
7417,Kathirvedu Bypass,13.15315,80.20825
7423,Odeanmani Theatre,13.15386,80.29606
7426,Pakkam Village,13.15393,80.02548
7607,Kadhavoor Bus Stand,13.17921,80.06366
7621,Jothi Nagar,13.18141,80.29881
8913,Alandur,12.99590,80.18862
8953,Besant Nagar Terminus,13.00033,80.26607
9050,Little Mount Metro,13.01394,80.22323
9186,Defence Colony,13.02596,80.19988
9249,Mangadu,13.03182,80.11108
9275,Porur Junction,13.03429,80.15570
9343,Ashok Nagar Canara Bank,13.04019,80.21257
9383,Ag Dms Metro Station,13.04486,80.24796
9453,Ice House Police Station,13.05282,80.27372
9501,Kuthambakkam,13.05829,80.02998
9536,Maduravoyal,13.06335,80.16704
9669,Dasaprakash,13.07873,80.25356
9947,Pudupakkam Or Vandaloor Road Junction,12.79976,80.19792
10069,Okk.Thoraipakm Sec.Colony,12.93744,80.24402
10131,N.Bakkam Kalaignar Nagar,12.98102,80.05695
18,Ajantha,13.04714,80.26623
10207,Perambakkam L.N.Kovil,13.03108,79.80187
10288,Nolambur Sakthinagar Bus Stop,13.07228,80.16723
10283,Koyambedu Market Or Police Station,13.06921,80.20050
10479,H.V.F Main Gate,13.13575,80.09789
10480,R.T.O Or Kolathur Shastri Nagar,13.13591,80.21657
10503,Kodungaiyur Parvathi Naga,13.14568,80.25029
10512,Madhavaram New Bus Depot,13.15217,80.22820
10510,C.R.P.F,13.15159,80.08065
10529,Manjampakkam Or Petrol Pump,13.16323,80.22768
10636,T J S Engineering College Or Kavarapett,13.36369,80.13945
11110,Mannady,13.09579,80.28637
11111,Peripheral Hospital,13.09537,80.21880
11112,Mugalivakkam A.G.S.Officers Colony,13.02096,80.16149
8406,Pallikaranai Kamachi Hospital,12.94877,80.20987
60,Kaveri Nager,13.02828,80.22723
38,D P I,13.06759,80.25359
189,Manthoppu Hr Sec School,13.02505,80.21976
6322,Madambakkam,12.85135,80.04583
5612,Icf Annexe,13.10158,80.21253
5617,Noor Hotel,13.09851,80.23525
5621,Medavakkam Kellys,13.08851,80.24195
6383,Urappakam,12.86679,80.07515
6395,Mathur,12.87086,79.93750
6400,Anna Nagar Colony,12.87138,80.10181
7936,Perumal Colony,13.24355,80.01804
5734,Kattupakkam,13.04073,80.12860
7948,Karanodai Bus Stand,13.24947,80.15628
6443,Vallakottai,12.88318,79.93560
5762,Madhya Kailash,13.00666,80.24593
6450,Sithalapakkam Mani Kadai,12.88440,80.18981
7598,Kattur,13.17733,80.13714
7954,Vengal Bazar,13.25189,80.01437
6485,Mannivakkam Tank,12.89222,80.06456
6527,Pratyangira Temple,12.90093,80.23105
5873,Andersonpet,13.07667,80.02754
6561,Bharathi Vidyalaya,12.90747,80.20192
7999,Athipattu Railway Station,13.26840,80.27710
8002,Chinna Madiyoor,13.26926,80.24094
6654,East Tambaram Convent,12.92286,80.13078
5856,Jaya Jaya Sankara International School,13.04667,80.07405
6738,Chitlapakkam,12.93618,80.14729
6745,Gangai Amman Kovil,12.93689,80.13951
6098,Kelambakkam School,12.78572,80.22139
8122,Kokkumedu,13.31720,80.20779
8142,Arani,13.33049,80.08470
8166,Deverangari Road,13.34098,80.20642
8176,Kattur,13.35540,80.28453
8209,Vanjivakkam,13.39049,80.25939
8325,Hasthinapuram Mosque,12.93949,80.15383
8372,Erumaiyur Erikarai,12.94605,80.07985
8414,Nagathamman Temple,12.94940,80.23995
8471,Puduppair,12.95851,80.02002
7526,Masthan Kovil,13.16708,80.30854
8618,Sriperumbudur Mgr Nagar,12.97245,79.95332
8649,Swamy Nagar Cycle Shop,12.97561,80.19774
8786,Ascendas It Park,12.98622,80.24672
3889,Ramalingapuram Toll,13.10914,80.26726
8863,Thillai Ganga Nagar Main Road,12.99149,80.19435
6774,Ponniyammanmedu,13.10149,80.02351
6823,Little Holy School,13.10664,80.17979
6905,Venus Theatre,13.11357,80.23568
6957,Korukkupet Bus Stand,13.11661,80.27720
6982,S R B Colony,13.11849,80.22606
7008,Avadi Check Post,13.11933,80.09454
7271,Balaji Nagar Thirunindravoor,13.13844,80.03876
7327,Madhavaram Post Box,13.14227,80.23673
7456,Puzhal Camp,13.15826,80.20369
7458,Veterinary College,13.15833,80.24387
6027,Illalur,12.73378,80.15725
7638,Kilakondaiyur,13.18393,80.02945
7639,I T C,13.18406,80.30865
7641,Vaikadu,13.18422,80.26994
7713,Kadapakkam,13.19259,80.26296
7715,Icici Bank Ennore,13.19262,80.31355
7721,Athithan Nagar,13.19366,80.15881
8882,Grama Panchayath Sirukalathur,12.99423,80.07418
8951,Mani Medu,13.00029,80.12918
8969,Water Tank,13.00284,80.24367
8983,Maduvankarai,13.00459,80.21222
8984,Parimalam Theatre,13.00464,80.10277
7837,Vichoor,13.21738,80.24896
9049,Cipet,13.01363,80.20460
5395,Anna Arch Road,13.07493,80.21790
9155,Vinayagar Kovil 1,13.02250,80.16660
9178,Evp Prabhu Avenue Bus Stop,13.02523,80.13301
9180,Moon Light,13.02529,80.17584
9201,Vigneshwara Nagar Porur,13.02814,80.15126
9202,Queensland,13.02830,80.03012
9224,Anjali Mahal,13.03105,80.19663
